Time,Section,Index,Line,Word,Misspelled,Triggered
2021-12-15T15:02:31.4681474-05:00,0,32,3,potter,False,False
2021-12-15T15:02:31.7361489-05:00,0,33,3,would,False,False
2021-12-15T15:02:32.1271470-05:00,0,41,4,donkey,False,False
2021-12-15T15:02:32.1381462-05:00,0,38,4,midway,False,False
2021-12-15T15:02:32.1831476-05:00,0,36,4,a,False,False
2021-12-15T15:02:32.2051456-05:00,0,35,4,under,False,False
2021-12-15T15:02:33.2331453-05:00,0,37,4,tree,False,False
2021-12-15T15:02:33.6911500-05:00,0,38,4,midway,False,False
2021-12-15T15:02:35.0761458-05:00,0,39,4,tying,False,False
2021-12-15T15:02:35.0871861-05:00,0,40,4,his,False,True
2021-12-15T15:02:35.7241475-05:00,0,47,5,forgot,False,False
2021-12-15T15:02:36.0141549-05:00,0,48,5,to,False,False
2021-12-15T15:02:36.4951573-05:00,0,46,5,potter,False,False
2021-12-15T15:02:36.5281893-05:00,0,44,5,day,False,False
2021-12-15T15:02:36.5391570-05:00,0,43,5,One,False,False
2021-12-15T15:02:36.8071575-05:00,0,42,5,nearby.,False,False
2021-12-15T15:02:37.1421586-05:00,0,43,5,One,False,False
2021-12-15T15:02:37.4441591-05:00,0,44,5,day,False,False
2021-12-15T15:02:38.4271595-05:00,0,45,5,the,False,False
2021-12-15T15:02:38.7281561-05:00,0,46,5,potter,False,False
2021-12-15T15:02:39.1311561-05:00,0,47,5,forgot,False,False
2021-12-15T15:02:39.2981580-05:00,0,56,6,the,False,False
2021-12-15T15:02:39.6221570-05:00,0,54,6,he,False,False
2021-12-15T15:02:39.6331855-05:00,0,53,6,which,False,False
2021-12-15T15:02:39.8461548-05:00,0,52,6,with,False,False
2021-12-15T15:02:40.0581574-05:00,0,51,6,rope,False,False
2021-12-15T15:02:40.2591564-05:00,0,51,6,rope,False,False
2021-12-15T15:02:40.7841590-05:00,0,52,6,with,False,False
2021-12-15T15:02:40.9961570-05:00,0,53,6,which,False,False
2021-12-15T15:02:41.4091579-05:00,0,55,6,tied,False,False
2021-12-15T15:02:41.9681565-05:00,0,56,6,the,False,False
2021-12-15T15:02:42.1351560-05:00,0,57,6,donkey,False,False
2021-12-15T15:02:42.6041549-05:00,0,58,6,everyday.,False,False
2021-12-15T15:02:42.6721928-05:00,0,57,6,donkey,False,False
2021-12-15T15:02:42.9951568-05:00,0,65,7,thought,False,False
2021-12-15T15:02:43.1851564-05:00,0,66,7,“How,False,False
2021-12-15T15:02:43.3861587-05:00,0,63,7,tree,False,False
2021-12-15T15:02:43.3971542-05:00,0,62,7,the,False,False
2021-12-15T15:02:43.4091573-05:00,0,61,7,reached,False,False
2021-12-15T15:02:43.6541543-05:00,0,60,7,he,False,False
2021-12-15T15:02:44.4811577-05:00,0,61,7,reached,False,False
2021-12-15T15:02:45.0061554-05:00,0,62,7,the,False,False
2021-12-15T15:02:45.2291564-05:00,0,63,7,tree,False,False
2021-12-15T15:02:45.7101574-05:00,0,65,7,thought,False,False
2021-12-15T15:02:46.3911551-05:00,0,66,7,“How,False,False
2021-12-15T15:02:46.6931551-05:00,0,75,8,run,False,False
2021-12-15T15:02:46.7041579-05:00,0,74,8,might,False,False
2021-12-15T15:02:46.7371549-05:00,0,72,8,today?,False,False
2021-12-15T15:02:46.7491875-05:00,0,71,8,donkey,False,False
2021-12-15T15:02:46.8051839-05:00,0,70,8,this,False,False
2021-12-15T15:02:46.9721574-05:00,0,69,8,tie,False,False
2021-12-15T15:02:47.1281584-05:00,0,68,8,I,False,False
2021-12-15T15:02:47.4081547-05:00,0,69,8,tie,False,False
2021-12-15T15:02:47.6421550-05:00,0,70,8,this,False,False
2021-12-15T15:02:48.2231569-05:00,0,71,8,donkey,False,False
2021-12-15T15:02:48.6591550-05:00,0,72,8,today?,False,False
2021-12-15T15:02:48.9151550-05:00,0,71,8,donkey,False,False
2021-12-15T15:02:48.9491568-05:00,0,71,8,donkey,False,True
2021-12-15T15:02:49.8651572-05:00,0,72,8,today?,False,False
2021-12-15T15:02:50.1781563-05:00,0,81,9,potter,False,False
2021-12-15T15:02:50.2221553-05:00,0,82,9,decided,False,False
2021-12-15T15:02:50.7251568-05:00,0,80,9,“The,False,False
2021-12-15T15:02:50.7591557-05:00,0,79,9,sleep.,False,False
2021-12-15T15:02:50.9931590-05:00,0,77,9,if,False,False
2021-12-15T15:02:51.6741569-05:00,0,78,9,I,False,False
2021-12-15T15:02:51.8531572-05:00,0,79,9,sleep.,False,False
2021-12-15T15:02:52.4011562-05:00,0,80,9,“The,False,False
2021-12-15T15:02:52.6801564-05:00,0,81,9,potter,False,False
2021-12-15T15:02:53.2831549-05:00,0,82,9,decided,False,False
2021-12-15T15:02:53.7971547-05:00,0,91,10,that,False,False
2021-12-15T15:02:54.0311587-05:00,0,90,10,so,False,False
2021-12-15T15:02:54.0431551-05:00,0,88,10,donkey’s,False,False
2021-12-15T15:02:54.0651549-05:00,0,87,10,the,False,False
2021-12-15T15:02:54.0981569-05:00,0,86,10,holding,False,False
2021-12-15T15:02:55.2381576-05:00,0,87,10,the,False,False
2021-12-15T15:02:55.2601561-05:00,0,88,10,donkey’s,False,False
2021-12-15T15:02:56.2541566-05:00,0,89,10,ears,False,False
2021-12-15T15:02:57.0471574-05:00,0,91,10,that,False,False
2021-12-15T15:02:57.3931566-05:00,0,100,11,way,False,False
2021-12-15T15:02:57.5951573-05:00,0,98,11,But,False,False
2021-12-15T15:02:57.6051552-05:00,0,97,11,away.,False,False
2021-12-15T15:02:57.6171551-05:00,0,96,11,run,False,False
2021-12-15T15:02:57.6281544-05:00,0,95,11,not,False,False
2021-12-15T15:02:57.6391546-05:00,0,94,11,would,False,False
2021-12-15T15:02:58.4551561-05:00,0,95,11,not,False,False
2021-12-15T15:02:58.6891552-05:00,0,96,11,run,False,False
2021-12-15T15:02:58.9131564-05:00,0,97,11,away.,False,False
2021-12-15T15:02:59.4371586-05:00,0,98,11,But,False,False
2021-12-15T15:02:59.7171561-05:00,0,99,11,this,False,False
2021-12-15T15:02:59.7501567-05:00,0,98,11,But,False,False
2021-12-15T15:02:59.7731564-05:00,0,99,11,this,False,False
2021-12-15T15:02:59.9851585-05:00,0,100,11,way,False,False
2021-12-15T15:03:00.0521579-05:00,0,96,11,run,False,False
2021-12-15T15:03:00.0631549-05:00,0,95,11,not,False,False
2021-12-15T15:03:00.0741569-05:00,0,94,11,would,False,False
2021-12-15T15:03:00.6661567-05:00,0,93,11,donkey,False,False
2021-12-15T15:03:01.0461576-05:00,0,101,12,neither,False,False
2021-12-15T15:03:01.1574076-05:00,0,102,12,the,False,False
2021-12-15T15:03:01.8504064-05:00,0,101,12,neither,False,False
2021-12-15T15:03:02.7884064-05:00,0,102,12,the,False,False
2021-12-15T15:03:02.9784046-05:00,0,103,12,donkey,False,False
2021-12-15T15:03:03.3354065-05:00,0,104,12,was,False,False
2021-12-15T15:03:03.7494055-05:00,0,103,12,donkey,False,True
2021-12-15T15:03:04.6764044-05:00,0,111,13,to,False,False
2021-12-15T15:03:04.7214045-05:00,0,112,13,take,False,False
2021-12-15T15:03:05.2124067-05:00,0,113,13,rest.,False,False
2021-12-15T15:03:05.3804046-05:00,0,112,13,take,False,False
2021-12-15T15:03:05.5134063-05:00,0,110,13,able,False,False
2021-12-15T15:03:05.5254070-05:00,0,109,13,was,False,False
2021-12-15T15:03:05.7034062-05:00,0,108,13,potter,False,False
2021-12-15T15:03:06.1844046-05:00,0,109,13,was,False,False
2021-12-15T15:03:06.5194053-05:00,0,110,13,able,False,False
2021-12-15T15:03:07.1564463-05:00,0,111,13,to,False,False
2021-12-15T15:03:07.4464067-05:00,0,112,13,take,False,False
2021-12-15T15:03:08.0714074-05:00,0,113,13,rest.,False,False
2021-12-15T15:03:08.3174068-05:00,0,121,14,by,False,False
2021-12-15T15:03:08.4854066-05:00,0,122,14,saw,False,False
2021-12-15T15:03:08.8094075-05:00,0,120,14,passing,False,False
2021-12-15T15:03:08.8534044-05:00,0,119,14,be,False,False
2021-12-15T15:03:09.0324081-05:00,0,117,14,happened,False,False
2021-12-15T15:03:10.2614056-05:00,0,118,14,to,False,False
2021-12-15T15:03:10.4734044-05:00,0,119,14,be,False,False
2021-12-15T15:03:10.6414048-05:00,0,120,14,passing,False,False
2021-12-15T15:03:11.3554062-05:00,0,121,14,by,False,False
2021-12-15T15:03:11.5454089-05:00,0,122,14,saw,False,False
2021-12-15T15:03:11.9474367-05:00,0,131,15,Then,False,False
2021-12-15T15:03:12.1494069-05:00,0,130,15,ears.,False,False
2021-12-15T15:03:12.1604055-05:00,0,129,15,donkey’s,False,False
2021-12-15T15:03:12.1944066-05:00,0,127,15,to,False,False
2021-12-15T15:03:12.3944073-05:00,0,126,15,on,False,False
2021-12-15T15:03:12.5284073-05:00,0,125,15,holding,False,False
2021-12-15T15:03:13.4444046-05:00,0,126,15,on,False,False
2021-12-15T15:03:13.4554066-05:00,0,127,15,to,False,False
2021-12-15T15:03:13.6674053-05:00,0,128,15,the,False,False
2021-12-15T15:03:13.8354383-05:00,0,129,15,donkey’s,False,False
2021-12-15T15:03:14.2154326-05:00,0,130,15,ears.,False,False
2021-12-15T15:03:14.6624060-05:00,0,131,15,Then,False,False
2021-12-15T15:03:15.1644359-05:00,0,130,15,ears.,False,False
2021-12-15T15:03:15.1764063-05:00,0,129,15,donkey’s,False,False
2021-12-15T15:03:15.2094078-05:00,0,128,15,the,False,False
2021-12-15T15:03:15.2204052-05:00,0,126,15,on,False,False
2021-12-15T15:03:15.5444055-05:00,0,134,16,wanted,False,False
2021-12-15T15:03:16.4494058-05:00,0,134,16,wanted,False,False
2021-12-15T15:03:17.5214080-05:00,0,136,16,know,False,False
2021-12-15T15:03:17.8674050-05:00,0,137,16,what,False,False
2021-12-15T15:03:18.3254085-05:00,0,138,16,the,False,False
2021-12-15T15:03:18.5714076-05:00,0,139,16,problem,False,False
2021-12-15T15:03:19.0634062-05:00,0,136,16,know,False,False
2021-12-15T15:03:19.0854042-05:00,0,134,16,wanted,False,False
2021-12-15T15:03:19.2194042-05:00,0,142,17,potter,False,False
2021-12-15T15:03:19.9234419-05:00,0,143,17,was.,False,False
2021-12-15T15:03:20.3364064-05:00,0,144,17,When,False,False
2021-12-15T15:03:20.7724042-05:00,0,145,17,the,False,False
2021-12-15T15:03:20.9954039-05:00,0,146,17,potter,False,False
2021-12-15T15:03:21.2974400-05:00,0,147,17,told,False,False
2021-12-15T15:03:21.6094053-05:00,0,148,17,the,False,False
2021-12-15T15:03:21.9114066-05:00,0,146,17,potter,False,False
2021-12-15T15:03:21.9224060-05:00,0,145,17,the,False,False
2021-12-15T15:03:21.9334067-05:00,0,144,17,When,False,False
2021-12-15T15:03:21.9674058-05:00,0,143,17,was.,False,False
2021-12-15T15:03:22.0004092-05:00,0,142,17,potter,False,False
2021-12-15T15:03:22.8274053-05:00,0,150,18,what,False,False
2021-12-15T15:03:23.3534053-05:00,0,151,18,the,False,False
2021-12-15T15:03:24.1344368-05:00,0,152,18,problem,False,False
2021-12-15T15:03:25.0834062-05:00,0,153,18,was,False,False
2021-12-15T15:03:25.3744045-05:00,0,152,18,problem,False,False
2021-12-15T15:03:25.5754062-05:00,0,153,18,was,False,False
2021-12-15T15:03:25.8874076-05:00,0,154,18,the,False,False
2021-12-15T15:03:26.4804067-05:00,0,163,19,place,False,False
2021-12-15T15:03:27.0834396-05:00,0,162,19,the,False,False
2021-12-15T15:03:27.1054067-05:00,0,161,19,to,False,False
2021-12-15T15:03:27.1504064-05:00,0,160,19,donkey,False,False
2021-12-15T15:03:27.1834065-05:00,0,159,19,the,False,False
2021-12-15T15:03:27.3324362-05:00,0,158,19,'Take,False,False
2021-12-15T15:03:28.1774067-05:00,0,160,19,donkey,False,False
2021-12-15T15:03:28.7694043-05:00,0,161,19,to,False,False
2021-12-15T15:03:29.7414053-05:00,0,162,19,the,False,False
2021-12-15T15:03:29.9984044-05:00,0,163,19,place,False,False
2021-12-15T15:03:30.0764079-05:00,0,169,20,Pretend,False,False
2021-12-15T15:03:30.6344060-05:00,0,168,20,everyday.,False,False
2021-12-15T15:03:30.8364060-05:00,0,167,20,him,False,False
2021-12-15T15:03:31.0364041-05:00,0,166,20,tie,False,False
2021-12-15T15:03:31.5734396-05:00,0,167,20,him,False,False
2021-12-15T15:03:31.6514050-05:00,0,168,20,everyday.,False,False
2021-12-15T15:03:31.7514056-05:00,0,167,20,him,False,False
2021-12-15T15:03:31.7634381-05:00,0,168,20,everyday.,False,False
2021-12-15T15:03:32.7014063-05:00,0,169,20,Pretend,False,False
2021-12-15T15:03:33.6954066-05:00,0,178,21,assure,False,False
2021-12-15T15:03:33.8964080-05:00,0,179,21,you,False,False
2021-12-15T15:03:34.0974078-05:00,0,178,21,assure,False,False
2021-12-15T15:03:34.1084076-05:00,0,176,21,rope.,False,False
2021-12-15T15:03:34.1194046-05:00,0,175,21,imaginary,False,False
2021-12-15T15:03:34.1534063-05:00,0,174,21,an,False,False
2021-12-15T15:03:34.2984078-05:00,0,175,21,imaginary,False,False
2021-12-15T15:03:34.3874044-05:00,0,174,21,an,False,False
2021-12-15T15:03:34.9574063-05:00,0,175,21,imaginary,False,False
2021-12-15T15:03:36.1754054-05:00,0,176,21,rope.,False,False
2021-12-15T15:03:37.0574060-05:00,0,178,21,assure,False,False
2021-12-15T15:03:37.3254087-05:00,0,187,22,what,False,False
2021-12-15T15:03:37.7414049-05:00,0,184,22,The,False,False
2021-12-15T15:03:37.7494064-05:00,0,183,22,away.',False,False
2021-12-15T15:03:37.9394061-05:00,0,182,22,run,False,False
2021-12-15T15:03:38.9904058-05:00,0,183,22,away.',False,False
2021-12-15T15:03:39.5154069-05:00,0,184,22,The,False,False
2021-12-15T15:03:40.2404056-05:00,0,185,22,potter,False,False
2021-12-15T15:03:40.4974062-05:00,0,186,22,did,False,False
2021-12-15T15:03:40.9564393-05:00,0,195,23,donkey,False,False
2021-12-15T15:03:41.6154045-05:00,0,192,23,He,False,False
2021-12-15T15:03:41.6264455-05:00,0,191,23,said.,False,False
2021-12-15T15:03:41.6484064-05:00,0,190,23,had,False,False
2021-12-15T15:03:42.2404069-05:00,0,191,23,said.,False,False
2021-12-15T15:03:43.0114044-05:00,0,192,23,He,False,False
2021-12-15T15:03:43.3574073-05:00,0,193,23,left,False,False
2021-12-15T15:03:43.4134050-05:00,0,194,23,the,False,False
2021-12-15T15:03:43.8824058-05:00,0,195,23,donkey,False,False
2021-12-15T15:03:44.2174072-05:00,0,196,23,and,False,False
2021-12-15T15:03:44.5424050-05:00,0,194,23,the,False,False
2021-12-15T15:03:44.5524042-05:00,0,193,23,left,False,False
2021-12-15T15:03:44.5674382-05:00,0,191,23,said.,False,False
2021-12-15T15:03:44.5954072-05:00,0,200,24,a,False,False
2021-12-15T15:03:44.6074043-05:00,0,201,24,nap.,False,False
2021-12-15T15:03:44.6184057-05:00,0,200,24,a,False,False
2021-12-15T15:03:44.8858731-05:00,0,199,24,take,False,False
2021-12-15T15:03:45.4128742-05:00,0,201,24,nap.,False,False
2021-12-15T15:03:45.6358744-05:00,0,201,24,nap.,False,False
2021-12-15T15:03:45.6698739-05:00,0,202,24,When,False,False
2021-12-15T15:03:46.6078735-05:00,0,203,24,he,False,False
2021-12-15T15:03:47.0318743-05:00,0,204,24,woke,False,False
2021-12-15T15:03:47.2898732-05:00,0,205,24,up,False,False
2021-12-15T15:03:47.5128740-05:00,0,206,24,to,False,False
2021-12-15T15:03:47.7688725-05:00,0,207,24,his,False,False
2021-12-15T15:03:48.2158725-05:00,0,215,25,standing,False,False
2021-12-15T15:03:48.3058726-05:00,0,214,25,donkey,False,False
2021-12-15T15:03:48.3168754-05:00,0,213,25,the,False,False
2021-12-15T15:03:48.3278755-05:00,0,212,25,found,False,False
2021-12-15T15:03:48.3388752-05:00,0,211,25,he,False,False
2021-12-15T15:03:48.3508740-05:00,0,210,25,relief,False,False
2021-12-15T15:03:48.3618743-05:00,0,209,25,and,False,False
2021-12-15T15:03:48.6968762-05:00,0,208,25,surprise,False,False
2021-12-15T15:03:48.9978761-05:00,0,209,25,and,False,False
2021-12-15T15:03:49.2658745-05:00,0,210,25,relief,False,False
2021-12-15T15:03:49.7918757-05:00,0,211,25,he,False,False
2021-12-15T15:03:50.2158720-05:00,0,212,25,found,False,False
2021-12-15T15:03:50.4948728-05:00,0,213,25,the,False,False
2021-12-15T15:03:50.9978729-05:00,0,214,25,donkey,False,False
2021-12-15T15:03:51.6558722-05:00,0,212,25,found,False,False
2021-12-15T15:03:51.6888744-05:00,0,210,25,relief,False,False
2021-12-15T15:03:51.7338747-05:00,0,209,25,and,False,False
2021-12-15T15:03:51.9018756-05:00,0,218,26,same,False,False
2021-12-15T15:03:52.6399072-05:00,0,219,26,place.,False,False
2021-12-15T15:03:52.9748730-05:00,0,220,26,Soon,False,False
2021-12-15T15:03:53.3768727-05:00,0,221,26,the,False,False
2021-12-15T15:03:53.6338738-05:00,0,222,26,potter,False,False
2021-12-15T15:03:53.9908742-05:00,0,223,26,prepared,False,False
2021-12-15T15:03:54.2818745-05:00,0,222,26,potter,False,False
2021-12-15T15:03:54.5608739-05:00,0,223,26,prepared,False,False
2021-12-15T15:03:55.0638747-05:00,0,221,26,the,False,False
2021-12-15T15:03:55.0748742-05:00,0,220,26,Soon,False,False
2021-12-15T15:03:55.0858739-05:00,0,219,26,place.,False,False
2021-12-15T15:03:55.1188732-05:00,0,218,26,same,False,False
2021-12-15T15:03:55.4988744-05:00,0,225,27,leave,False,False
2021-12-15T15:03:56.0348729-05:00,0,226,27,for,False,False
2021-12-15T15:03:56.3028725-05:00,0,227,27,home.,False,False
2021-12-15T15:03:56.7278765-05:00,0,228,27,But,False,False
2021-12-15T15:03:57.0178759-05:00,0,229,27,the,False,False
2021-12-15T15:03:57.2968738-05:00,0,230,27,donkey,False,False
2021-12-15T15:03:57.8338724-05:00,0,231,27,did,False,False
2021-12-15T15:03:57.9569080-05:00,0,229,27,the,False,False
2021-12-15T15:03:57.9678737-05:00,0,228,27,But,False,False
2021-12-15T15:03:57.9788722-05:00,0,227,27,home.,False,False
2021-12-15T15:03:58.0348744-05:00,0,225,27,leave,False,False
2021-12-15T15:03:58.1458748-05:00,0,226,27,for,False,False
2021-12-15T15:03:58.6818737-05:00,0,225,27,leave,False,False
2021-12-15T15:03:59.6098744-05:00,0,234,28,'“'What,False,False
2021-12-15T15:04:00.2798749-05:00,0,235,28,is,False,False
2021-12-15T15:04:00.3128747-05:00,0,236,28,wrong,False,False
2021-12-15T15:04:00.6588723-05:00,0,237,28,with,False,False
2021-12-15T15:04:02.0778745-05:00,0,238,28,this,False,False
2021-12-15T15:04:02.7148746-05:00,0,239,28,donkey!',False,False
2021-12-15T15:04:02.7598753-05:00,0,245,29,Luckily,False,False
2021-12-15T15:04:03.1278763-05:00,0,244,29,frustration.,False,False
2021-12-15T15:04:03.1508736-05:00,0,242,29,potter,False,False
2021-12-15T15:04:03.1728753-05:00,0,241,29,the,False,False
2021-12-15T15:04:03.4068748-05:00,0,240,29,exclaimed,False,False
2021-12-15T15:04:03.7308728-05:00,0,241,29,the,False,False
2021-12-15T15:04:03.7648761-05:00,0,242,29,potter,False,False
2021-12-15T15:04:04.1548747-05:00,0,241,29,the,False,False
2021-12-15T15:04:04.1668718-05:00,0,242,29,potter,False,False
2021-12-15T15:04:04.4238739-05:00,0,243,29,in,False,False
2021-12-15T15:04:04.8598738-05:00,0,244,29,frustration.,False,False
2021-12-15T15:04:05.7298752-05:00,0,245,29,Luckily,False,False
2021-12-15T15:04:06.3118757-05:00,0,244,29,frustration.,False,False
2021-12-15T15:04:06.3338725-05:00,0,242,29,potter,False,False
2021-12-15T15:04:06.5228744-05:00,0,247,30,potter,False,False
2021-12-15T15:04:07.0488741-05:00,0,248,30,saw,False,False
2021-12-15T15:04:07.5058744-05:00,0,249,30,the,False,False
2021-12-15T15:04:07.5398744-05:00,0,250,30,wise,False,False
2021-12-15T15:04:07.8978735-05:00,0,251,30,saint,False,False
2021-12-15T15:04:08.9138750-05:00,0,252,30,again.,False,False
2021-12-15T15:04:09.3158760-05:00,0,253,30,He,False,False
2021-12-15T15:04:09.5508740-05:00,0,254,30,ran,False,False
2021-12-15T15:04:09.9978749-05:00,0,264,31,donkey’s,False,False
2021-12-15T15:04:10.4448744-05:00,0,262,31,about,False,False
2021-12-15T15:04:10.4548744-05:00,0,261,31,him,False,False
2021-12-15T15:04:10.4778721-05:00,0,259,31,and,False,False
2021-12-15T15:04:10.4888744-05:00,0,258,31,saint,False,False
2021-12-15T15:04:10.4998741-05:00,0,259,31,and,False,False
2021-12-15T15:04:10.5108754-05:00,0,258,31,saint,False,False
2021-12-15T15:04:10.5228739-05:00,0,257,31,the,False,False
2021-12-15T15:04:10.7348739-05:00,0,256,31,to,False,False
2021-12-15T15:04:11.1698743-05:00,0,258,31,saint,False,False
2021-12-15T15:04:11.4938743-05:00,0,257,31,the,False,False
2021-12-15T15:04:11.6508743-05:00,0,256,31,to,False,False
2021-12-15T15:04:11.8738731-05:00,0,258,31,saint,False,False
2021-12-15T15:04:12.1088743-05:00,0,259,31,and,False,False
2021-12-15T15:04:12.3439100-05:00,0,260,31,told,False,False
2021-12-15T15:04:12.7118758-05:00,0,261,31,him,False,False
2021-12-15T15:04:12.7228743-05:00,0,260,31,told,False,False
2021-12-15T15:04:12.7339111-05:00,0,262,31,about,False,False
2021-12-15T15:04:13.1588758-05:00,0,263,31,the,False,False
2021-12-15T15:04:13.5718746-05:00,0,260,31,told,False,False
2021-12-15T15:04:13.5828760-05:00,0,259,31,and,False,False
2021-12-15T15:04:13.6048748-05:00,0,258,31,saint,False,False
2021-12-15T15:04:13.6388724-05:00,0,266,32,behavior.,False,False
2021-12-15T15:04:13.8848729-05:00,0,265,32,strange,False,False
2021-12-15T15:04:14.4318728-05:00,0,266,32,behavior.,False,False
2021-12-15T15:04:15.3478756-05:00,0,267,32,The,False,False
2021-12-15T15:04:15.8848730-05:00,0,266,32,behavior.,False,True
2021-12-15T15:04:16.5988725-05:00,0,267,32,The,False,False
2021-12-15T15:04:17.0678738-05:00,0,268,32,saint,False,False
2021-12-15T15:04:17.2688738-05:00,0,276,33,did,False,False
2021-12-15T15:04:17.7828730-05:00,0,275,33,but,False,False
2021-12-15T15:04:18.0728730-05:00,0,274,33,donkey,False,False
2021-12-15T15:04:18.9668756-05:00,0,273,33,the,False,False
2021-12-15T15:04:19.2358740-05:00,0,274,33,donkey,False,False
2021-12-15T15:04:19.6258726-05:00,0,275,33,but,False,False
2021-12-15T15:04:19.9938726-05:00,0,274,33,donkey,False,False
2021-12-15T15:04:20.5298735-05:00,0,275,33,but,False,False
2021-12-15T15:04:20.7988734-05:00,0,276,33,did,False,False
2021-12-15T15:04:20.9328751-05:00,0,285,34,the,False,False
2021-12-15T15:04:21.4808879-05:00,0,284,34,untie,False,False
2021-12-15T15:04:21.6478739-05:00,0,283,34,to,False,False
2021-12-15T15:04:21.9158722-05:00,0,282,34,pretend,False,False
2021-12-15T15:04:22.5078738-05:00,0,284,34,untie,False,False
2021-12-15T15:04:22.8538749-05:00,0,285,34,the,False,False
2021-12-15T15:04:23.0878751-05:00,0,286,34,rope,False,False
2021-12-15T15:04:23.3348723-05:00,0,287,34,with,False,False
2021-12-15T15:04:23.6578724-05:00,0,288,34,which,False,False
2021-12-15T15:04:24.1078745-05:00,0,284,34,untie,False,False
2021-12-15T15:04:24.1608747-05:00,0,282,34,pretend,False,False
2021-12-15T15:04:24.5408745-05:00,0,290,35,had,False,False
2021-12-15T15:04:24.5628724-05:00,0,290,35,had,False,False
2021-12-15T15:04:25.6348751-05:00,0,291,35,tied,False,False
2021-12-15T15:04:25.9928761-05:00,0,292,35,the,False,False
2021-12-15T15:04:26.1269011-05:00,0,293,35,donkey.',False,False
2021-12-15T15:04:26.8858730-05:00,0,294,35,The,False,False
2021-12-15T15:04:27.1208749-05:00,0,295,35,potter,False,False
2021-12-15T15:04:27.4448740-05:00,0,296,35,followed,False,False
2021-12-15T15:04:27.7348725-05:00,0,294,35,The,False,False
2021-12-15T15:04:27.7458729-05:00,0,293,35,donkey.',False,False
2021-12-15T15:04:27.7798752-05:00,0,291,35,tied,False,False
2021-12-15T15:04:28.1368765-05:00,0,290,35,had,False,False
2021-12-15T15:04:28.1818772-05:00,0,298,36,saint’s,False,False
2021-12-15T15:04:28.3938755-05:00,0,299,36,advice.,False,False
2021-12-15T15:04:29.0978729-05:00,0,298,36,saint’s,False,False
2021-12-15T15:04:29.2658774-05:00,0,299,36,advice.,False,False
2021-12-15T15:04:29.6338745-05:00,0,300,36,Now,False,False
2021-12-15T15:04:30.0028735-05:00,0,301,36,the,False,False
2021-12-15T15:04:30.2368726-05:00,0,302,36,donkey,False,False
2021-12-15T15:04:30.8178721-05:00,0,303,36,was,False,False
2021-12-15T15:04:31.0108929-05:00,0,304,36,ready,False,False
2021-12-15T15:04:31.5108744-05:00,0,302,36,donkey,False,False
2021-12-15T15:04:31.5218738-05:00,0,301,36,the,False,False
2021-12-15T15:04:31.5438766-05:00,0,300,36,Now,False,False
2021-12-15T15:04:31.5558752-05:00,0,299,36,advice.,False,False
